[BLOCK TYPE,TAG,NEXT BLK,DESCRIPTION,INITIAL SCAN,SCAN TIME,SMOOTHING,I/O DEVICE,H/W OPTIONS,I/O ADDRESS,SIGNAL CONDITIONING,LOW EGU LIMIT,HIGH EGU LIMIT,EGU TAG,INITIAL A/M STATUS,ALARM ENABLE,ALARM AREA(S),LO LO ALARM LIMIT,LO ALARM LIMIT,HI ALARM LIMIT,HI HI ALARM LIMIT,ROC ALARM LIMIT,DEAD BAND,ALARM PRIORITY,ENABLE OUTPUT,SECURITY AREA 1,SECURITY AREA 2,SECURITY AREA 3,ALARM AREA 1,ALARM AREA 2,ALARM AREA 3,ALARM AREA 4,ALARM AREA 5,ALARM AREA 6,ALARM AREA 7,ALARM AREA 8,ALARM AREA 9,ALARM AREA 10,ALARM AREA 11,ALARM AREA 12,ALARM AREA 13,ALARM AREA 14,ALARM AREA 15,USER FIELD 1,USER FIELD 2,ESIG TYPE,ESIG ALLOW CONT USE,ESIG XMPT ALARM ACK,ESIG UNSIGNED WRITES,ESIG COMMENT REQUIRED,PDR Update Rate,PDR Access Time,PDR Deadband,PDR Latch,PDR Disable Output,PDR Array Length,Hist Description,Hist Collect,Hist Interval,Hist Offset,Hist Time Res,Hist Compress,Hist Deadband,Hist Comp Type,Hist Comp Time,Scale Enabled,Scale Clamping,Scale Use EGU,Scale Raw Low,Scale Raw High,Scale Low,Scale High,SHELVE ENABLE,SHELVE POLICY],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_FLOW_TO_UFHT_TOT,EXT_FLOW_TO_UFHT_CENT,EXT to UFHT flow to Centrifuge PLC,ON,1,0,IGS,,ABR_Central.Central.EXT_UFHT_GELYFLOW,4BCD,0,9999,L/min,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,Extractor to UFHT Flow Rate,YES,10000,3,Milliseconds,DISABLE,0,Percentage,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_FLOW_TO_UFHT_AR,,(NGC) Extractor to UFHT flow rate AR,ON,2,0,IGS,,ABR_Central.Central.EXT_UFHT_GELYFLOW,4BCD,0,9999,l/min,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,YES,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_FLOW_TO_UFHT_AI,EXT_FLOW_UFHT_TOTAL,Extractor to UFHT flow rate AI,ON,1,0,IGS,,ABR_Central.Central.EXT_UFHT_GELYFLOW,4BCD,0,9999,L/min,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,Extractor to UFHT Flow Rate,YES,10000,3,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_WATER_1_TOTAL_AI,,PRT1 Total Water,ON,1,0,IGS,,ABR_Central.Central.EXT_PRT1_WATER_TOTAL,,0,99999,L,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,NO,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,PRT1 Total Water (F_CV),YES,10000,3,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,99999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_WATER_2_TOTAL,,(NGC) PRT2 Total Water,ON,2,0,IGS,,ABR_Central.Central.EXT_PRT2_WATER_TOTAL,,0,99999,L,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,YES,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,PRT2 Total Water (F_CV),YES,10000,3,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,99999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_WATER_2_TOTAL_AI,,PRT2 Total Water,ON,1,0,IGS,,ABR_Central.Central.EXT_PRT2_WATER_TOTAL,,0,99999,L,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,NO,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,PRT2 Total Water (F_CV),YES,10000,3,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,99999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_WATER_3_TOTAL,,(NGC) PRT3 Total Water,ON,2,0,IGS,,ABR_Central.Central.EXT_PRT3_WATER_TOTAL,,0,99999,L,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,YES,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,PRT3 Total Water (F_CV),YES,10000,3,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,99999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_FILL_STPT_COOKWF_10000_AI,EXT_FILL_STPT_COOKWF_CA,,ON,3,0,IGS,,ABR_Central.Central.EXT_ADDR_D91,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.EXT_FILL_STPT_COOKWF_10000_AI.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_FILL_STPT_COOKWF_1000_AI,,,ON,3,0,IGS,,ABR_Central.Central.EXT_ADDR_D90,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.EXT_FILL_STPT_COOKWF_1000_AI.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_WATER_3_TOTAL_AI,,PRT3 Total Water,ON,1,0,IGS,,ABR_Central.Central.EXT_PRT3_WATER_TOTAL,,0,99999,L,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,NO,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,PRT3 Total Water (F_CV),YES,10000,3,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,99999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_FILL_STPT_COOK4_10000_AI,EXT_FILL_STPT_COOK4_CA,,ON,3,0,IGS,,ABR_Central.Central.EXT_ADDR_D97,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.EXT_FILL_STPT_COOK4_10000_AI.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_PREWASH_1_WATER_SP,,(NGC) Water Liters SP,ON,2,0,IGS,,ABR_Central.Central.EXT_PRT1_PREWASH_WATER_SP,,0,999999,L,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,YES,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,999999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_FILL_STPT_COOK4_1000_AI,,,ON,3,0,IGS,,ABR_Central.Central.EXT_ADDR_D96,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.EXT_FILL_STPT_COOK4_1000_AI.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_PREWASH_1_WATER_SP_AI,,Water Liters SP,ON,1,0,IGS,,ABR_Central.Central.EXT_PRT1_PREWASH_WATER_SP,,0,999999,L,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,NO,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,999999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_FILL_STPT_COOK3_10000_AI,EXT_FILL_STPT_COOK3_CA,,ON,3,0,IGS,,ABR_Central.Central.EXT_ADDR_D95,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.EXT_FILL_STPT_COOK3_10000_AI.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_FILL_STPT_COOK3_1000_AI,,,ON,3,0,IGS,,ABR_Central.Central.EXT_ADDR_D94,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.EXT_FILL_STPT_COOK3_1000_AI.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_WATER_4_TOTAL,,(NGC) PRT4 Total Water,ON,2,0,IGS,,ABR_Central.Central.EXT_PRT4_WATER_TOTAL,,0,99999,L,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,YES,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,PRT4 Total Water (F_CV),YES,10000,3,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,99999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_FILL_STPT_COOK2_10000_AI,EXT_FILL_STPT_COOK2_CA,,ON,3,0,IGS,,ABR_Central.Central.EXT_ADDR_D93,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.EXT_FILL_STPT_COOK2_10000_AI.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_FILL_STPT_COOK2_1000_AI,,,ON,3,0,IGS,,ABR_Central.Central.EXT_ADDR_D92,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.EXT_FILL_STPT_COOK2_1000_AI.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_PREWASH_2_STEP,N_PRE_PREWASH_2_FN,,ON,2,0,IGS,,ABR_Central.Central.EXT_PRT2_STEP,4BCD,0,10000,,AUTO,DISABLE,NONE,0,0,10000,10000,0,500,LOW,NO,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.N_PRE_PREWASH_2_STEP.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,10000,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_WATER_4_TOTAL_AI,,PRT4 Total Water,ON,1,0,IGS,,ABR_Central.Central.EXT_PRT4_WATER_TOTAL,,0,99999,L,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,NO,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,PRT4 Total Water (F_CV),YES,10000,3,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,99999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_FILL_STPT_COOK1_10000_AI,EXT_FILL_STPT_COOK1_CA,,ON,3,0,IGS,,ABR_Central.Central.EXT_ADDR_D89,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.EXT_FILL_STPT_COOK1_10000_AI.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_POSTW4_2_TIME_SP2_AI,,PostW4 Drain Preset,ON,1,0,IGS,,ABR_Central.Central.EXT_N_PRE_POSTW4_2_TIME_SP2,4BCD,0,9999,Min,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,NO,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_FILL_STPT_COOK1_1000_AI,,,ON,3,0,IGS,,ABR_Central.Central.EXT_ADDR_D88,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.EXT_FILL_STPT_COOK1_1000_AI.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_POSTW4_2_TIME_SP2,,(NGC) PostW4 Drain Preset,ON,2,0,IGS,,ABR_Central.Central.EXT_N_PRE_POSTW4_2_TIME_SP2,4BCD,0,9999,Min,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,YES,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_POSTW4_2_TIME_SP1_AI,,Time Preset,ON,1,0,IGS,,ABR_Central.Central.EXT_PRT2_POSTW4_AGT_SP,4BCD,0,9999,Min,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,NO,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_PREWASH_2_TIME_SP1,,(NGC) Time Preset,ON,2,0,IGS,,ABR_Central.Central.EXT_PRT2_PREWASH_AGT_SP,4BCD,0,9999,Min,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,YES,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_PREWASH_2_TIME_SP1_AI,,Time Preset,ON,1,0,IGS,,ABR_Central.Central.EXT_PRT2_PREWASH_AGT_SP,4BCD,0,9999,Min,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,NO,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_CURRENT_COOK4_AR,,(NGC) ext4,ON,2,0,IGS,,ABR_Central.Central.EXT_EXT4COOK,,0,9999,,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,YES,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_CURRENT_COOK4_AI,,ext4,ON,1,0,IGS,,ABR_Central.Central.EXT_EXT4COOK,,0,9999,,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,NO,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_CURRENT_COOK4,,EXT4,ON,3,0,IGS,,ABR_Central.Central.EXT_EXT4COOK,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,EXT4 (F_CV),NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_CURRENT_COOK3_AR,,(NGC) ext3,ON,2,0,IGS,,ABR_Central.Central.EXT_EXT3COOK,,0,9999,,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,YES,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_CURRENT_COOK3_AI,,ext3,ON,1,0,IGS,,ABR_Central.Central.EXT_EXT3COOK,,0,9999,,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,NO,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_CURRENT_COOK3,,EXT1,ON,3,0,IGS,,ABR_Central.Central.EXT_EXT3COOK,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,EXT1 (F_CV),NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_CURRENT_COOK2_AR,,(NGC) ext2,ON,2,0,IGS,,ABR_Central.Central.EXT_EXT2COOK,,0,9999,,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,YES,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_CURRENT_COOK2_AI,,ext2,ON,1,0,IGS,,ABR_Central.Central.EXT_EXT2COOK,,0,9999,,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,NO,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_CURRENT_COOK2,,EXT2,ON,3,0,IGS,,ABR_Central.Central.EXT_EXT2COOK,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,EXT2 (F_CV),NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_CURRENT_COOK1_AR,,(NGC) ext1,ON,2,0,IGS,,ABR_Central.Central.EXT_EXT1COOK,,0,9999,,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,YES,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_CURRENT_COOK1_AI,,ext1,ON,1,0,IGS,,ABR_Central.Central.EXT_EXT1COOK,,0,9999,,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,NO,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_CURRENT_COOK1,,EXT1,ON,3,0,IGS,,ABR_Central.Central.EXT_EXT1COOK,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,EXT1 (F_CV),NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_PREWASH_2_TIME_SP2,,(NGC) Time Preset,ON,2,0,IGS,,ABR_Central.Central.EXT_PRT2_PREWASH_DRAIN_SP,4BCD,0,9999,Min,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,YES,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_PREWASH_2_TIME_SP2_AI,,Time Preset,ON,1,0,IGS,,ABR_Central.Central.EXT_PRT2_PREWASH_DRAIN_SP,4BCD,0,9999,Min,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,NO,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_POSTW4_2_TIME_SP1,,(NGC) Time Preset,ON,2,0,IGS,,ABR_Central.Central.EXT_PRT2_POSTW4_AGT_SP,4BCD,0,9999,Min,AUTO,DISABLE,NONE,0,0,100,100,0,5,LOW,YES,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_N_PRE_POSTW4_2_STEP,N_PRE_POSTW4_2_FN,,ON,2,0,IGS,,ABR_Central.Central.EXT_PRT2_STEP,4BCD,0,10000,,AUTO,DISABLE,NONE,0,0,10000,10000,0,500,LOW,NO,A,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.N_PRE_POSTW4_2_STEP.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,10000,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI,CP_EXT_COOK_4_AI,,,ON,3,0,IGS,,ABR_Central.Central.EXT_EXT4COOK,,0,9999,,AUTO,DISABLE,NONE,0,0,9999,9999,0,500,LOW,NO,A,NONE,NONE,P,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.EXT_COOK_4_AI.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,NO,NO,YES,0,65535,0,9999,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
