address,real_address,prefix,number,tagname,description,tag_type,source,alias,SCADA_tagname
D3015,D3015,D,3015,EXT_ADDR_D3015,,REAL,BOTH,,['EXT_1_2_TEMP_SET_SIM']
D3016,D3016,D,3016,EXT_ADDR_D3016,,REAL,BOTH,,['EXT_1_2_FLOW_TOTAL_SET']
D3017,D3017,D,3017,EXT_ADDR_D3017,,REAL,PLC,,[]
D3018,D3018,D,3018,EXT_ADDR_D3018,,REAL,PLC,,[]
D3019,D3019,D,3019,EXT_ADDR_D3019,,REAL,PLC,,[]
D3020,D3020,D,3020,EXT_ADDR_D3020,,REAL,PLC,,[]
D3021,D3021,D,3021,EXT_ADDR_D3021,,REAL,BOTH,,['EXT_1_3_TEMP_FILL_SIM']
D3022,D3022,D,3022,EXT_ADDR_D3022,,REAL,BOTH,,['EXT_1_3_FLOW_TOTAL_FILL_SIM']
D3023,D3023,D,3023,EXT_ADDR_D3023,,REAL,BOTH,,['EXT_1_3_TEMP_HU_I_SIM']
D3024,D3024,D,3024,EXT_ADDR_D3024,,REAL,BOTH,,['EXT_1_3_TEMP_HU_F_SIM']
D3025,D3025,D,3025,EXT_ADDR_D3025,,REAL,BOTH,,['EXT_1_3_TEMP_SET_SIM']
D3026,D3026,D,3026,EXT_ADDR_D3026,,REAL,BOTH,,['EXT_1_3_FLOW_TOTAL_SET']
D3027,D3027,D,3027,EXT_ADDR_D3027,,REAL,PLC,,[]
D3028,D3028,D,3028,EXT_ADDR_D3028,,REAL,BOTH,,['EXT_1_3_TEMP_WF_SIM']
D3029,D3029,D,3029,EXT_ADDR_D3029,,REAL,BOTH,,['EXT_1_3_FLOW_TOTAL_WF_SIM']
D3030,D3030,D,3030,EXT_ADDR_D3030,,REAL,PLC,,[]
D3031,D3031,D,3031,EXT_ADDR_D3031,,REAL,BOTH,,['EXT_1_4_TEMP_FILL_SIM']
D3032,D3032,D,3032,EXT_ADDR_D3032,,REAL,BOTH,,['EXT_1_4_FLOW_TOTAL_FILL_SIM']
D3033,D3033,D,3033,EXT_ADDR_D3033,,REAL,BOTH,,['EXT_1_4_TEMP_HU_I_SIM']
D3034,D3034,D,3034,EXT_ADDR_D3034,,REAL,BOTH,,['EXT_1_4_TEMP_HU_F_SIM']
D3035,D3035,D,3035,EXT_ADDR_D3035,,REAL,BOTH,,['EXT_1_4_TEMP_SET_SIM']
D3036,D3036,D,3036,EXT_ADDR_D3036,,REAL,BOTH,,['EXT_1_4_FLOW_TOTAL_SET']
D3037,D3037,D,3037,EXT_ADDR_D3037,,REAL,PLC,,[]
D3038,D3038,D,3038,EXT_ADDR_D3038,,REAL,BOTH,,['EXT_1_4_TEMP_WF_SIM']
D3039,D3039,D,3039,EXT_ADDR_D3039,,REAL,BOTH,,['EXT_1_4_FLOW_TOTAL_WF_SIM']
D3041,D3041,D,3041,EXT_ADDR_D3041,,REAL,BOTH,,['EXT_2_1_TEMP_FILL_SIM']
D3042,D3042,D,3042,EXT_ADDR_D3042,,REAL,BOTH,,['EXT_2_1_FLOW_TOTAL_FILL_SIM']
D3043,D3043,D,3043,EXT_ADDR_D3043,,REAL,BOTH,,['EXT_2_1_TEMP_HU_I_SIM']
D3044,D3044,D,3044,EXT_ADDR_D3044,,REAL,BOTH,,['EXT_2_1_TEMP_HU_F_SIM']
D3045,D3045,D,3045,EXT_ADDR_D3045,,REAL,BOTH,,['EXT_2_1_TEMP_SET_SIM']
D3046,D3046,D,3046,EXT_ADDR_D3046,,REAL,BOTH,,['EXT_2_1_FLOW_TOTAL_SET']
D3047,D3047,D,3047,EXT_ADDR_D3047,,REAL,PLC,,[]
D3049,D3049,D,3049,EXT_ADDR_D3049,,REAL,PLC,,[]
D3050,D3050,D,3050,EXT_ADDR_D3050,,REAL,PLC,,[]
D3051,D3051,D,3051,EXT_ADDR_D3051,,REAL,BOTH,,['EXT_2_2_TEMP_FILL_SIM']
D3052,D3052,D,3052,EXT_ADDR_D3052,,REAL,BOTH,,['EXT_2_2_FLOW_TOTAL_FILL_SIM']
D3053,D3053,D,3053,EXT_ADDR_D3053,,REAL,BOTH,,['EXT_2_2_TEMP_HU_I_SIM']
D3054,D3054,D,3054,EXT_ADDR_D3054,,REAL,BOTH,,['EXT_2_2_TEMP_HU_F_SIM']
D3055,D3055,D,3055,EXT_ADDR_D3055,,REAL,BOTH,,['EXT_2_2_TEMP_SET_SIM']
D3056,D3056,D,3056,EXT_ADDR_D3056,,REAL,BOTH,,['EXT_2_2_FLOW_TOTAL_SET']
D3057,D3057,D,3057,EXT_ADDR_D3057,,REAL,PLC,,[]
D3058,D3058,D,3058,EXT_ADDR_D3058,,REAL,PLC,,[]
D3059,D3059,D,3059,EXT_ADDR_D3059,,REAL,PLC,,[]
D3060,D3060,D,3060,EXT_ADDR_D3060,,REAL,PLC,,[]
D3061,D3061,D,3061,EXT_ADDR_D3061,,REAL,BOTH,,['EXT_2_3_TEMP_FILL_SIM']
D3062,D3062,D,3062,EXT_ADDR_D3062,,REAL,BOTH,,['EXT_2_3_FLOW_TOTAL_FILL_SIM']
D3063,D3063,D,3063,EXT_ADDR_D3063,,REAL,BOTH,,['EXT_2_3_TEMP_HU_I_SIM']
D3064,D3064,D,3064,EXT_ADDR_D3064,,REAL,BOTH,,['EXT_2_3_TEMP_HU_F_SIM']
D3065,D3065,D,3065,EXT_ADDR_D3065,,REAL,BOTH,,['EXT_2_3_TEMP_SET_SIM']
D3066,D3066,D,3066,EXT_ADDR_D3066,,REAL,BOTH,,['EXT_2_3_FLOW_TOTAL_SET']
D3067,D3067,D,3067,EXT_ADDR_D3067,,REAL,PLC,,[]
D3068,D3068,D,3068,EXT_ADDR_D3068,,REAL,BOTH,,['EXT_2_3_TEMP_WF_SIM']
D3069,D3069,D,3069,EXT_ADDR_D3069,,REAL,BOTH,,['EXT_2_3_FLOW_TOTAL_WF_SIM']
D3070,D3070,D,3070,EXT_ADDR_D3070,,REAL,PLC,,[]
D3071,D3071,D,3071,EXT_ADDR_D3071,,REAL,BOTH,,['EXT_2_4_TEMP_FILL_SIM']
D3072,D3072,D,3072,EXT_ADDR_D3072,,REAL,BOTH,,['EXT_2_4_FLOW_TOTAL_FILL_SIM']
D3073,D3073,D,3073,EXT_ADDR_D3073,,REAL,BOTH,,['EXT_2_4_TEMP_HU_I_SIM']
D3074,D3074,D,3074,EXT_ADDR_D3074,,REAL,BOTH,,['EXT_2_4_TEMP_HU_F_SIM']
D3075,D3075,D,3075,EXT_ADDR_D3075,,REAL,BOTH,,['EXT_2_4_TEMP_SET_SIM']
D3076,D3076,D,3076,EXT_ADDR_D3076,,REAL,BOTH,,['EXT_2_4_FLOW_TOTAL_SET']
D3077,D3077,D,3077,EXT_ADDR_D3077,,REAL,PLC,,[]
D3078,D3078,D,3078,EXT_ADDR_D3078,,REAL,BOTH,,['EXT_2_4_TEMP_WF_SIM']
D3079,D3079,D,3079,EXT_ADDR_D3079,,REAL,BOTH,,['EXT_2_4_FLOW_TOTAL_WF_SIM']
D3080,D3080,D,3080,EXT_ADDR_D3080,,REAL,PLC,,[]
D3081,D3081,D,3081,EXT_ADDR_D3081,,REAL,BOTH,,['EXT_3_1_TEMP_FILL_SIM']
D3082,D3082,D,3082,EXT_ADDR_D3082,,REAL,BOTH,,['EXT_3_1_FLOW_TOTAL_FILL_SIM']
D3083,D3083,D,3083,EXT_ADDR_D3083,,REAL,BOTH,,['EXT_3_1_TEMP_HU_I_SIM']
D3084,D3084,D,3084,EXT_ADDR_D3084,,REAL,BOTH,,['EXT_3_1_TEMP_HU_F_SIM']
D3085,D3085,D,3085,EXT_ADDR_D3085,,REAL,BOTH,,['EXT_3_1_TEMP_SET_SIM']
D3086,D3086,D,3086,EXT_ADDR_D3086,,REAL,BOTH,,['EXT_3_1_FLOW_TOTAL_SET']
D3087,D3087,D,3087,EXT_ADDR_D3087,,REAL,PLC,,[]
D3088,D3088,D,3088,EXT_ADDR_D3088,,REAL,PLC,,[]
D3089,D3089,D,3089,EXT_ADDR_D3089,,REAL,PLC,,[]
D3090,D3090,D,3090,EXT_ADDR_D3090,,REAL,PLC,,[]
D3091,D3091,D,3091,EXT_ADDR_D3091,,REAL,BOTH,,['EXT_3_2_TEMP_FILL_SIM']
D3092,D3092,D,3092,EXT_ADDR_D3092,,REAL,BOTH,,['EXT_3_2_FLOW_TOTAL_FILL_SIM']
D3093,D3093,D,3093,EXT_ADDR_D3093,,REAL,BOTH,,['EXT_3_2_TEMP_HU_I_SIM']
D3094,D3094,D,3094,EXT_ADDR_D3094,,REAL,BOTH,,['EXT_3_2_TEMP_HU_F_SIM']
D3095,D3095,D,3095,EXT_ADDR_D3095,,REAL,BOTH,,['EXT_3_2_TEMP_SET_SIM']
D3096,D3096,D,3096,EXT_ADDR_D3096,,REAL,BOTH,,['EXT_3_2_FLOW_TOTAL_SET']
D3097,D3097,D,3097,EXT_ADDR_D3097,,REAL,PLC,,[]
D3098,D3098,D,3098,EXT_ADDR_D3098,,REAL,PLC,,[]
D3099,D3099,D,3099,EXT_ADDR_D3099,,REAL,PLC,,[]
D3100,D3100,D,3100,EXT_ADDR_D3100,,REAL,PLC,,[]
D3101,D3101,D,3101,EXT_ADDR_D3101,,REAL,BOTH,,['EXT_3_3_TEMP_FILL_SIM']
D3102,D3102,D,3102,EXT_ADDR_D3102,,REAL,BOTH,,['EXT_3_3_FLOW_TOTAL_FILL_SIM']
D3103,D3103,D,3103,EXT_ADDR_D3103,,REAL,BOTH,,['EXT_3_3_TEMP_HU_I_SIM']
D3104,D3104,D,3104,EXT_ADDR_D3104,,REAL,BOTH,,['EXT_3_3_TEMP_HU_F_SIM']
D3105,D3105,D,3105,EXT_ADDR_D3105,,REAL,BOTH,,['EXT_3_3_TEMP_SET_SIM']
D3106,D3106,D,3106,EXT_ADDR_D3106,,REAL,BOTH,,['EXT_3_3_FLOW_TOTAL_SET']
D3107,D3107,D,3107,EXT_ADDR_D3107,,REAL,PLC,,[]
D3108,D3108,D,3108,EXT_ADDR_D3108,,REAL,BOTH,,['EXT_3_3_TEMP_WF_SIM']
D3109,D3109,D,3109,EXT_ADDR_D3109,,REAL,BOTH,,"['EXT_3_3_FLOW_TOTAL_WF_SIM', 'EXT_3_2_FLOW_TOTAL_WF_SIM']"
D3110,D3110,D,3110,EXT_ADDR_D3110,,REAL,PLC,,[]
D3111,D3111,D,3111,EXT_ADDR_D3111,,REAL,BOTH,,['EXT_3_4_TEMP_FILL_SIM']
D3112,D3112,D,3112,EXT_ADDR_D3112,,REAL,BOTH,,['EXT_3_4_FLOW_TOTAL_FILL_SIM']
D3113,D3113,D,3113,EXT_ADDR_D3113,,REAL,BOTH,,['EXT_3_4_TEMP_HU_I_SIM']
D3114,D3114,D,3114,EXT_ADDR_D3114,,REAL,BOTH,,['EXT_3_4_TEMP_HU_F_SIM']
D3115,D3115,D,3115,EXT_ADDR_D3115,,REAL,BOTH,,['EXT_3_4_TEMP_SET_SIM']
D3116,D3116,D,3116,EXT_ADDR_D3116,,REAL,BOTH,,['EXT_3_4_FLOW_TOTAL_SET']
D3117,D3117,D,3117,EXT_ADDR_D3117,,REAL,PLC,,[]
D3118,D3118,D,3118,EXT_ADDR_D3118,,REAL,BOTH,,['EXT_3_4_TEMP_WF_SIM']
D3119,D3119,D,3119,EXT_ADDR_D3119,,REAL,BOTH,,['EXT_3_4_FLOW_TOTAL_WF_SIM']
D3120,D3120,D,3120,EXT_ADDR_D3120,,REAL,PLC,,[]
D3121,D3121,D,3121,EXT_ADDR_D3121,,REAL,BOTH,,['EXT_4_1_TEMP_FILL_SIM']
D3122,D3122,D,3122,EXT_ADDR_D3122,,REAL,BOTH,,['EXT_4_1_FLOW_TOTAL_FILL_SIM']
D3123,D3123,D,3123,EXT_ADDR_D3123,,REAL,BOTH,,['EXT_4_1_TEMP_HU_I_SIM']
D3124,D3124,D,3124,EXT_ADDR_D3124,,REAL,BOTH,,['EXT_4_1_TEMP_HU_F_SIM']
D3125,D3125,D,3125,EXT_ADDR_D3125,,REAL,BOTH,,['EXT_4_1_TEMP_SET_SIM']
D3126,D3126,D,3126,EXT_ADDR_D3126,,REAL,BOTH,,['EXT_4_1_FLOW_TOTAL_SET']
D3127,D3127,D,3127,EXT_ADDR_D3127,,REAL,PLC,,[]
D3128,D3128,D,3128,EXT_ADDR_D3128,,REAL,PLC,,[]
D3129,D3129,D,3129,EXT_ADDR_D3129,,REAL,PLC,,[]
D3130,D3130,D,3130,EXT_ADDR_D3130,,REAL,PLC,,[]
D3131,D3131,D,3131,EXT_ADDR_D3131,,REAL,BOTH,,['EXT_4_2_TEMP_FILL_SIM']
D3132,D3132,D,3132,EXT_ADDR_D3132,,REAL,BOTH,,['EXT_4_2_FLOW_TOTAL_FILL_SIM']
D3133,D3133,D,3133,EXT_ADDR_D3133,,REAL,BOTH,,['EXT_4_2_TEMP_HU_I_SIM']
D3134,D3134,D,3134,EXT_ADDR_D3134,,REAL,BOTH,,['EXT_4_2_TEMP_HU_F_SIM']
D3135,D3135,D,3135,EXT_ADDR_D3135,,REAL,BOTH,,['EXT_4_2_TEMP_SET_SIM']
D3136,D3136,D,3136,EXT_ADDR_D3136,,REAL,BOTH,,['EXT_4_2_FLOW_TOTAL_SET']
D3137,D3137,D,3137,EXT_ADDR_D3137,,REAL,PLC,,[]
D3138,D3138,D,3138,EXT_ADDR_D3138,,REAL,PLC,,[]
D3139,D3139,D,3139,EXT_ADDR_D3139,,REAL,PLC,,[]
D3140,D3140,D,3140,EXT_ADDR_D3140,,REAL,PLC,,[]
D3141,D3141,D,3141,EXT_ADDR_D3141,,REAL,BOTH,,['EXT_4_3_TEMP_FILL_SIM']
D3142,D3142,D,3142,EXT_ADDR_D3142,,REAL,BOTH,,['EXT_4_3_FLOW_TOTAL_FILL_SIM']
D3143,D3143,D,3143,EXT_ADDR_D3143,,REAL,BOTH,,['EXT_4_3_TEMP_HU_I_SIM']
D3144,D3144,D,3144,EXT_ADDR_D3144,,REAL,BOTH,,['EXT_4_3_TEMP_HU_F_SIM']
D3145,D3145,D,3145,EXT_ADDR_D3145,,REAL,BOTH,,['EXT_4_3_TEMP_SET_SIM']
D3146,D3146,D,3146,EXT_ADDR_D3146,,REAL,BOTH,,['EXT_4_3_FLOW_TOTAL_SET']
D3147,D3147,D,3147,EXT_ADDR_D3147,,REAL,PLC,,[]
D3148,D3148,D,3148,EXT_ADDR_D3148,,REAL,BOTH,,['EXT_4_3_TEMP_WF_SIM']
D3149,D3149,D,3149,EXT_ADDR_D3149,,REAL,BOTH,,['EXT_4_3_FLOW_TOTAL_WF_SIM']
D3150,D3150,D,3150,EXT_ADDR_D3150,,REAL,PLC,,[]
D3151,D3151,D,3151,EXT_ADDR_D3151,,REAL,BOTH,,['EXT_4_4_TEMP_FILL_SIM']
D3152,D3152,D,3152,EXT_ADDR_D3152,,REAL,BOTH,,['EXT_4_4_FLOW_TOTAL_FILL_SIM']
D3153,D3153,D,3153,EXT_ADDR_D3153,,REAL,BOTH,,['EXT_4_4_TEMP_HU_I_SIM']
D3154,D3154,D,3154,EXT_ADDR_D3154,,REAL,BOTH,,['EXT_4_4_TEMP_HU_F_SIM']
D3155,D3155,D,3155,EXT_ADDR_D3155,,REAL,BOTH,,['EXT_4_4_TEMP_SET_SIM']
D3156,D3156,D,3156,EXT_ADDR_D3156,,REAL,BOTH,,['EXT_4_4_FLOW_TOTAL_SET']
D3157,D3157,D,3157,EXT_ADDR_D3157,,REAL,PLC,,[]
D3158,D3158,D,3158,EXT_ADDR_D3158,,REAL,BOTH,,['EXT_4_4_TEMP_WF_SIM']
D3159,D3159,D,3159,EXT_ADDR_D3159,,REAL,BOTH,,['EXT_4_4_FLOW_TOTAL_WF_SIM']
D3170,D3170,D,3170,EXT_ADDR_D3170,,REAL,PLC,,[]
D3171,D3171,D,3171,EXT_ADDR_D3171,,REAL,PLC,,[]
D3172,D3172,D,3172,EXT_ADDR_D3172,,REAL,PLC,,[]
D3173,D3173,D,3173,EXT_ADDR_D3173,,REAL,PLC,,[]
D3180,D3180,D,3180,EXT_ADDR_D3180,,REAL,PLC,,[]
D3181,D3181,D,3181,EXT_ADDR_D3181,,REAL,PLC,,[]
D3182,D3182,D,3182,EXT_ADDR_D3182,,REAL,PLC,,[]
D3183,D3183,D,3183,EXT_ADDR_D3183,,REAL,PLC,,[]
D3190,D3190,D,3190,EXT_ADDR_D3190,,REAL,PLC,,[]
D3191,D3191,D,3191,EXT_ADDR_D3191,,REAL,PLC,,[]
D3200,D3200,D,3200,EXT_ADDR_D3200,,REAL,BOTH,,['EXT_WATER_FILL_TOTAL_1000_AI']
D3201,D3201,D,3201,EXT_ADDR_D3201,,REAL,BOTH,,['EXT_WATER_FILL_TOTAL_10000_AI']
D3202,D3202,D,3202,EXT_ADDR_D3202,,REAL,BOTH,,['EXT_WF_FILL_TOTAL_1000_AI']
D3203,D3203,D,3203,EXT_ADDR_D3203,,REAL,BOTH,,['EXT_WF_FILL_TOTAL_10000_AI']
D3204,D3204,D,3204,EXT_ADDR_D3204,,REAL,PLC,,[]
D3205,D3205,D,3205,EXT_ADDR_D3205,,REAL,PLC,,[]
D3206,D3206,D,3206,EXT_ADDR_D3206,,REAL,PLC,,[]
D3207,D3207,D,3207,EXT_ADDR_D3207,,REAL,PLC,,[]
D20001,D20001,D,20001,MACHINEHASH0DM1,"""MachineHASH0DM1""",REAL,PLC,,[]
D20002,D20002,D,20002,EXT_ADDR_D20002,,REAL,PLC,,[]
D20004,D20004,D,20004,MACHINEHASH0DM4,"""MachineHASH0DM4""",REAL,PLC,,[]
D20005,D20005,D,20005,EXT_ADDR_D20005,,REAL,PLC,,[]
D20006,D20006,D,20006,EXT_ADDR_D20006,,REAL,PLC,,[]
D20007,D20007,D,20007,EXT_ADDR_D20007,,REAL,PLC,,[]
D20008,D20008,D,20008,EXT_ADDR_D20008,,REAL,PLC,,[]
D20009,D20009,D,20009,EXT_ADDR_D20009,,REAL,PLC,,[]
D20010,D20010,D,20010,EXT_ADDR_D20010,,REAL,PLC,,[]
D20011,D20011,D,20011,EXT_ADDR_D20011,,REAL,PLC,,[]
D20012,D20012,D,20012,EXT_ADDR_D20012,,REAL,PLC,,[]
D20013,D20013,D,20013,EXT_ADDR_D20013,,REAL,PLC,,[]
D20014,D20014,D,20014,EXT_ADDR_D20014,,REAL,PLC,,[]
D20015,D20015,D,20015,EXT_ADDR_D20015,,REAL,PLC,,[]
D20016,D20016,D,20016,EXT_ADDR_D20016,,REAL,PLC,,[]
D20017,D20017,D,20017,EXT_ADDR_D20017,,REAL,PLC,,[]
D20018,D20018,D,20018,EXT_ADDR_D20018,,REAL,PLC,,[]
D20019,D20019,D,20019,EXT_ADDR_D20019,,REAL,PLC,,[]
D20020,D20020,D,20020,EXT_ADDR_D20020,,REAL,PLC,,[]
D20021,D20021,D,20021,EXT_ADDR_D20021,,REAL,PLC,,[]
D20022,D20022,D,20022,EXT_ADDR_D20022,,REAL,PLC,,[]
D20023,D20023,D,20023,EXT_ADDR_D20023,,REAL,PLC,,[]
D20024,D20024,D,20024,EXT_ADDR_D20024,,REAL,PLC,,[]
D20025,D20025,D,20025,EXT_ADDR_D20025,,REAL,PLC,,[]
D20026,D20026,D,20026,EXT_ADDR_D20026,,REAL,PLC,,[]
D20027,D20027,D,20027,EXT_ADDR_D20027,,REAL,PLC,,[]
D20101,D20101,D,20101,MACHINEHASH1DM1,"""MachineHASH1DM1""",REAL,PLC,,[]
D20102,D20102,D,20102,EXT_ADDR_D20102,,REAL,PLC,,[]
D20104,D20104,D,20104,MACHINEHASH1DM4,"""MachineHASH1DM4""",REAL,PLC,,[]
D20105,D20105,D,20105,EXT_ADDR_D20105,,REAL,PLC,,[]
D20106,D20106,D,20106,EXT_ADDR_D20106,,REAL,PLC,,[]
D20107,D20107,D,20107,EXT_ADDR_D20107,,REAL,PLC,,[]
D20108,D20108,D,20108,EXT_ADDR_D20108,,REAL,PLC,,[]
D20109,D20109,D,20109,EXT_ADDR_D20109,,REAL,PLC,,[]
D20110,D20110,D,20110,EXT_ADDR_D20110,,REAL,PLC,,[]
D20111,D20111,D,20111,EXT_ADDR_D20111,,REAL,PLC,,[]
D20112,D20112,D,20112,EXT_ADDR_D20112,,REAL,PLC,,[]
D20113,D20113,D,20113,EXT_ADDR_D20113,,REAL,PLC,,[]
D20114,D20114,D,20114,EXT_ADDR_D20114,,REAL,PLC,,[]
D20115,D20115,D,20115,EXT_ADDR_D20115,,REAL,PLC,,[]
D20116,D20116,D,20116,EXT_ADDR_D20116,,REAL,PLC,,[]
D20117,D20117,D,20117,EXT_ADDR_D20117,,REAL,PLC,,[]
D20118,D20118,D,20118,EXT_ADDR_D20118,,REAL,PLC,,[]
D20119,D20119,D,20119,EXT_ADDR_D20119,,REAL,PLC,,[]
D20120,D20120,D,20120,EXT_ADDR_D20120,,REAL,PLC,,[]
D20121,D20121,D,20121,EXT_ADDR_D20121,,REAL,PLC,,[]
D20122,D20122,D,20122,EXT_ADDR_D20122,,REAL,PLC,,[]
D20123,D20123,D,20123,EXT_ADDR_D20123,,REAL,PLC,,[]
D20124,D20124,D,20124,EXT_ADDR_D20124,,REAL,PLC,,[]
D20125,D20125,D,20125,EXT_ADDR_D20125,,REAL,PLC,,[]
D20126,D20126,D,20126,EXT_ADDR_D20126,,REAL,PLC,,[]
D20127,D20127,D,20127,EXT_ADDR_D20127,,REAL,PLC,,[]
D31200,D31200,D,31200,LEVEL_FORMULA,"""Level Control Formula""",REAL,PLC,,[]
D31201,D31201,D,31201,MAX_RAW_LEVEL,"""Max Raw Level""",REAL,PLC,,[]
D31202,D31202,D,31202,MIN_RAW_LEVEL,"""Min Raw Level""",REAL,PLC,,[]
D31207,D31207,D,31207,LIT_4001_AI_OLD,"""Rind Tank Transmitter Scaled 0-100%""",REAL,PLC,,[]
D31208,D31208,D,31208,LIT_4002_AI_OLD,"""Pretreatment Tank Transmitter Scaled 0-100%""",REAL,PLC,,[]
D31216,D31216,D,31216,FLOW_FORMULA,"""Flow Control Formula""",REAL,PLC,,[]
D31217,D31217,D,31217,MAX_RAW_FLOW,"""Max Raw Flow""",REAL,PLC,,[]
D31218,D31218,D,31218,MIN_RAW_FLOW,"""Min Raw Flow""",REAL,PLC,,[]
D31223,D31223,D,31223,FIT_2000_AI,"""Cold Water Flow Transmitter Scaled 0-100""",REAL,PLC,,[]
D31224,D31224,D,31224,EXT_ADDR_D31224,,REAL,PLC,,[]
D31225,D31225,D,31225,EXT_ADDR_D31225,,REAL,PLC,,[]
D31226,D31226,D,31226,EXT_ADDR_D31226,,REAL,PLC,,[]
D31227,D31227,D,31227,EXT_ADDR_D31227,,REAL,PLC,,[]
D31228,D31228,D,31228,EXT_ADDR_D31228,,REAL,BOTH,,['N_PRE_FIT_2000_AI']
D31230,D31230,D,31230,FLOW2_FORMULA,"""Flow Control Formula""",REAL,PLC,,[]
D31231,D31231,D,31231,MAX2_RAW_FLOW,"""Max Raw Flow""",REAL,PLC,,[]
D31232,D31232,D,31232,MIN2_RAW_FLOW,"""Min Raw Flow""",REAL,PLC,,[]
D31237,D31237,D,31237,FIT2_2000_AI,"""Cold Water Flow Transmitter Scaled 0-100 For Tot.""",REAL,PLC,,[]
D31270,D31270,D,31270,EXT_ADDR_D31270,,REAL,PLC,,[]
D31271,D31271,D,31271,EXT_ADDR_D31271,,REAL,PLC,,[]
D31272,D31272,D,31272,EXT_ADDR_D31272,,REAL,PLC,,[]
D31273,D31273,D,31273,EXT_ADDR_D31273,,REAL,PLC,,[]
D31275,D31275,D,31275,EXT_ADDR_D31275,,REAL,BOTH,,['PRT_#3_LEVEL_RADAR_TEST']
D31280,D31280,D,31280,EXT_ADDR_D31280,,REAL,PLC,,[]
D31281,D31281,D,31281,EXT_ADDR_D31281,,REAL,PLC,,[]
D31282,D31282,D,31282,EXT_ADDR_D31282,,REAL,PLC,,[]
D31291,D31291,D,31291,EXT_ADDR_D31291,,REAL,PLC,,[]
D31292,D31292,D,31292,EXT_ADDR_D31292,,REAL,PLC,,[]
D31293,D31293,D,31293,EXT_ADDR_D31293,,REAL,PLC,,[]
D31294,D31294,D,31294,EXT_ADDR_D31294,,REAL,BOTH,,['EXT_3_4_RECIRCULATION']
D31295,D31295,D,31295,EXT_4_LEVEL_SCALED,"""EXT #4 Level (SCALED)""",REAL,BOTH,,['EXT_#4_LEVEL_RADAR']
D31296,D31296,D,31296,EXT_ADDR_D31296,,REAL,PLC,,[]
D31297,D31297,D,31297,EXT_ADDR_D31297,,REAL,PLC,,[]
D31298,D31298,D,31298,EXT_ADDR_D31298,,REAL,PLC,,[]
D31299,D31299,D,31299,EXT_ADDR_D31299,,REAL,PLC,,[]
D31300,D31300,D,31300,LIT_3012,"""EXT #3 Level (SCALED)""",REAL,BOTH,,['EXT_#3_LEVEL_RADAR']
D31301,D31301,D,31301,TIT_3013,"""PRT#3 Temperature Transmitter""",REAL,BOTH,,['N_PRE_TIT_3013']
D31307,D31307,D,31307,EXT_ADDR_D31307,,REAL,PLC,,[]
D31308,D31308,D,31308,EXT_ADDR_D31308,,REAL,PLC,,[]
D31309,D31309,D,31309,EXT_ADDR_D31309,,REAL,PLC,,[]
D31310,D31310,D,31310,EXT_ADDR_D31310,,REAL,PLC,,[]
D31311,D31311,D,31311,EXT_2_LEVEL_SCALED,"""EXT #2 Level (SCALED)""",REAL,BOTH,,['EXT_#2_LEVEL_RADAR']
D31316,D31316,D,31316,PRETREATMENT_DRAIN_RAW,"""PRETREATMENT DRAIN RAW""",REAL,BOTH,,['N_PRE_DRAIN_HEADER_FLOW']
D31318,D31318,D,31318,C_DRAIN_FLOW_SETPOINT,"""C (Drain Flow Setpoint)""",REAL,PLC,,[]
D31319,D31319,D,31319,C1_P,"""C+1 (P)""",REAL,PLC,,[]
D31320,D31320,D,31320,C2_I,"""C+2 (I)""",REAL,PLC,,[]
D31321,D31321,D,31321,C3_D,"""C+3 (D)""",REAL,PLC,,[]
D31322,D31322,D,31322,C4_SAMPLING_PERIOD,"""C+4 (Sampling Period)""",REAL,PLC,,[]
D31323,D31323,D,31323,C5,"""C+5""",REAL,PLC,,[]
D31324,D31324,D,31324,C6,"""C+6""",REAL,PLC,,[]
D31325,D31325,D,31325,C7_OUTPUT_LOWER_LIMIT,"""C+7 (Output Lower Limit)""",REAL,PLC,,[]
D31326,D31326,D,31326,C8_OUTPUT_UPPER_LIMIT,"""C+8 (Output Upper Limit)""",REAL,PLC,,[]
D31327,D31327,D,31327,EXT_ADDR_D31327,,REAL,PLC,,[]
D31328,D31328,D,31328,EXT_ADDR_D31328,,REAL,PLC,,[]
D31329,D31329,D,31329,EXT_ADDR_D31329,,REAL,PLC,,[]
D31330,D31330,D,31330,EXT_ADDR_D31330,,REAL,PLC,,[]
D31331,D31331,D,31331,EXT_ADDR_D31331,,REAL,PLC,,[]
D31332,D31332,D,31332,EXT_ADDR_D31332,,REAL,PLC,,[]
D31333,D31333,D,31333,EXT_ADDR_D31333,,REAL,PLC,,[]
D31334,D31334,D,31334,EXT_ADDR_D31334,,REAL,PLC,,[]
D31335,D31335,D,31335,EXT_ADDR_D31335,,REAL,PLC,,[]
D31336,D31336,D,31336,EXT_ADDR_D31336,,REAL,PLC,,[]
D31337,D31337,D,31337,EXT_ADDR_D31337,,REAL,PLC,,[]
D31338,D31338,D,31338,EXT_ADDR_D31338,,REAL,PLC,,[]
D31339,D31339,D,31339,EXT_ADDR_D31339,,REAL,PLC,,[]
D31340,D31340,D,31340,EXT_ADDR_D31340,,REAL,PLC,,[]
D31341,D31341,D,31341,EXT_ADDR_D31341,,REAL,PLC,,[]
D31342,D31342,D,31342,EXT_ADDR_D31342,,REAL,PLC,,[]
